"Cl","err_list","tX","tR","Cf","fix","gradY","worldSize","tW","d","k","tF","cache_x","cache_y","nGens","update_y","shape_X_cost","basem","stab","decay","gain","learning_rate","verbose","M","tY","err","C","multY","ratio","epsilon","Mf","fixed","Pl","loss","grad_rate","update_x","b","n","timing","size","shape_Y_cost","Pf","SolRFails","multX","randStart","itr","SolFFails","q","saveKeys","Ml","gradX","P","SolWFails","path","relW","normF","tXtrunc","tYtrunc","tXexpr","tYexpr","meanExprX","meanExprY","varExprX","varExprY"
Real[0 0.038511158488662725 0.019040000817525833; 0 0.47979336669798683 0.07032954384098968; 0 0.44634176312322577 1.0e-8],[12.0, 7.872859638737151, 7.893083969475536, 7.948597096809616, 8.13704837002709, 8.897144355342604, 8.394410742814117, 7.718486566079752, 7.772052734117045, 7.93827690189842, 8.358332839586517, 7.802389521458064, 8.381013210784074, 7.689979644546857, 7.8392236529262735, 8.291335233242226, 7.604723290569476, 7.7150482392421145, 8.394981979675268, 7.809774530889605, 8.26975435719232, 7.571901784125894, 7.617076514963587, 7.725358952282628, 8.523680251328189, 8.265082716202183, 7.5554743335174, 7.599819816246451, 7.669774938192635, 7.877170521668475, 9.357402473354563, 7.559878590750921, 7.5964118418650575, 7.7073584306538, 8.001786770640289, 9.39318525753221, 9.243368817813726, 7.594866920892932, 7.666295326847135, 7.910794934219995, 8.43093059759292, 8.095416998185334, 8.331861033143113, 7.617505894101775, 7.8215541106104, 8.314331184981226, 7.586499302992356, 7.833113893784997, 8.367824526420751, 7.766021102647947, 8.274838135659175, 7.52249401790373, 7.576822485185066, 7.757160940501812, 8.579200643178805, 8.262841775219478, 7.513289038171408, 7.557619189083926, 7.6333631294919835, 7.90976813106143, 9.340702674677859, 7.5121181295212045, 7.564043372897414, 7.6613952780315655, 7.9144542694490525, 8.762162180014638, 8.318437618386573, 8.561070685999187, 7.642059562256359, 7.904435406982939, 8.504413885906814, 8.288405487771787, 7.54095356212722, 7.6094701883616995, 7.851067933934605, 8.425916877405083, 7.886497588822616, 8.30767439686495, 7.570325970510382, 7.77217348960469, 8.326737323330306, 7.5363105635339105, 7.725832966740158, 8.345121242342763, 7.749291013334618, 8.294525612042627, 7.508721983729292, 7.56284872356321, 7.71658961257049, 8.578936313490908, 8.285110874401305, 7.502784124416737, 7.552640997858944, 7.633959193015265, 7.965005508727353, 9.353935747325426, 7.534860891774406, 7.602134450883495, 8.688502548125598, 8.180790495019732, 9.231332601423706, 7.500775522390084, 7.54425122510567, 7.627204935716355, 7.93987736116496, 8.972111213514793, 8.275921853462725, 7.507855095094422, 7.5707653107449335, 7.79138550247728, 8.404391940749331, 7.698009019154369, 8.29539772805256, 7.5704267022137, 7.7622592369602135, 8.332448004989422, 7.526096633911612, 7.651541399067913, 8.348221253311406, 7.765466155610508, 8.309000205854275, 7.512008478012785, 7.568041099247281, 7.716915655374551, 8.569021562109858, 8.299682307435237, 7.500954781275516, 7.557826270214986, 7.6451923594077185, 8.021065541743454, 9.363945426895464, 7.545259216790491, 7.558190854588054, 7.680284172859617, 8.115555043869985, 9.370154697952872, 8.513314015691103, 7.5625519266374575, 7.6620275382682, 8.058947877962012, 9.234074990631171, 7.489987035280642, 7.532991618132451, 7.615358248931805, 7.934247137422702, 8.935246722797743, 8.271360048928486, 7.501815860549007, 7.566624754102842, 7.782046313986857, 8.405541028343887, 7.6805664289131546, 8.291433974977476, 7.5675749918177475, 7.765130734664906, 8.337066961621202, 7.52443193543172, 7.65052036272234, 8.351993604449628, 7.7676091025094705, 8.314347192352326, 7.510334871990098, 7.567967794934263, 7.72440232345268, 8.57028417755158, 8.304595516959935, 7.497693938508383, 7.556613820127408, 7.646479019729796, 8.046716239298945, 9.365263070334185, 8.509651028582752, 7.558338554411107, 7.659054146797772, 8.069858779625921, 9.233369849734256, 7.485745870194025, 7.529107569087646, 7.612398422984946, 7.942825375529078, 8.955942821213146, 8.269066596776492, 7.498125769249738, 7.563587649147582, 7.784753109966423, 8.408475879655489, 7.683845064438219, 8.291056554153961, 7.564794790384187, 7.7647819891478225, 8.339584353182019, 7.522733805169825, 7.6523183213612755, 8.354349581354477, 7.767174420289913, 8.316809763388854, 7.508451263261231, 7.566850746937523, 7.7332483100434946, 8.572253613905621, 8.307014138291578, 7.495509087374182, 7.555234911316787, 7.646328324664754, 8.060832346481872, 9.36547656513018, 8.507450243966167, 7.555816745480955, 7.657327534341459, 8.076747926999554, 9.232924187257245, 7.483168217302444, 7.526762104095916, 7.610649391420742, 7.948248722323825, 8.97003689353329, 8.267662041254543, 7.495876106197656, 7.56176247254931, 7.786489139953943, 8.41033251228721, 7.686219849003557, 8.291405802331592, 7.563112576690939, 7.7646744286317215, 8.341172590490052, 7.521731016889976, 7.653691832489012, 8.355819714375277, 7.766997822267219, 8.318372308834228, 7.507311756748424, 7.566219315364898, 7.739164141934827, 8.573479996003668, 8.308558417814005, 7.494153935689045, 7.554419888614869, 7.6463322522012085, 8.070634658707725, 9.365649223755437, 8.506068843045743, 7.554236857291853, 7.656271887428387, 8.081255723596254, 9.232635265906946, 7.481536317812539, 7.5252845655483185, 7.609566449972323, 7.951797801814238],[1.0e-6 1.0e-8 1.0e-8; 1.0e-6 1.0e-8 1.0e-8; 1.0e-6 1.0e-8 1.0e-8],[0.0 0.0 0.2296753752206825; 0.0 8.715105517550191e-15 -0.2749333512761529; 0.0 -6.082179196876357e-16 -2.882655503212757],Real[0 0.038511158488662725 0.019040000817525833; 0 0.47979336669798683 0.07032954384098968; 0 0.44634176312322577 1.0e-8],"12",Real[0 -0.2946130634042863 -0.6000240023619188; 0 -0.003974967000049956 -0.042664502807563544; 0 -0.010521266240419658 -1.0],[3, 3],[0.0 1.0 0.7306804534079967; 0.0 1.2084090478197467 0.7891784901835266; 0.0 1.4443907085337169 0.8392209229753125],0.25,0.25,[0.4668322412492436 0.38980447776746646 0.5332164968986773; 0.006412514309368383 0.023379112084521658 0.0429566390341238; 0.00018965342419810353 0.001909874620963346 0.0021312318606880195],[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],250,[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],0.5,0.1,2,0.995,0.025,0.01,true,Real[0 0.11963425911055263 0.11380854894476443; 0 0.16927711722343897 0.12652971591723847; 0 0.16681881302354226 0.10001999800000003],[1.0e-6 0.009049852148234096 1.0e-8; 1.0e-6 0.47939586999798184 0.06606309356023332; 1.0e-6 0.4452896364991838 1.0e-8],7.951797801814238,Real[0 0.038511158488662725 0.019040000817525833; 0 0.47979336669798683 0.07032954384098968; 0 0.44634176312322577 1.0e-8],0.1,0.05,2,Real[0 0.11963425911055263 0.11380854894476443; 0 0.16927711722343897 0.12652971591723847; 0 0.16681881302354226 0.10001999800000003],[1, 2],Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0.475,0.1,[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],0.5,3,132.57637865,9,0.5,Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0,0.1,false,250,0,3,Any[:multX, :multY, :shape_X_cost, :shape_Y_cost, :b, :k, :d, :q, :n, :decay, :epsilon, :learning_rate, :ratio, :stab],Real[0 0.11963425911055263 0.11380854894476443; 0 0.16927711722343897 0.12652971591723847; 0 0.16681881302354226 0.10001999800000004],Real[0 -1.0 -1.0; 0 -1.0 -1.0; 0 -1.0 -1.0],Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0,"../data/b=0.5_d=0.25_decay=0.995_epsilon=2_k=0.25_learning_rate=0.01_multX=0.1_multY=0.1_n=3_q=3_ratio=0.05_shape_X_cost=0.5_shape_Y_cost=0.5_stab=2.bson",[0.0 1.4970359628771488 1.0938549161231519; 0.0 1.809031802452293 1.1814285809338303; 0.0 2.16230483512058 1.2563439024929963],[0.3923951362749868 0.536760278288651; 0.023534490739910447 0.04324213083505334; 0.0019225677356331254 0.00214539612576525],[1.0e-8 1.0e-8; 1.0e-8 1.0e-8; 1.0e-8 1.0e-8],[0.009049852148234096 1.0e-8; 0.47939586999798184 0.06606309356023332; 0.4452896364991838 1.0e-8],[3.923951362749868e-9 5.36760278288651e-9; 2.3534490739910447e-10 4.3242130835053345e-10; 1.9225677356331255e-11 2.14539612576525e-11],[0.0035511179669748 5.36760278288651e-9; 0.011282337663218817 0.002856708935099979; 0.0008560994881451333 2.14539612576525e-11],1.6666666666666665e-9,0.0030910449070825786,5.557018515577725e-18,1.8293584506032282e-5
Real[0 0.050684069108696876 0.0019513636278264072; 0 0.28397723017583354 0.0513104347728582; 0 0.23282188622104055 1.0e-8],[12.0, 7.209781492302993, 7.221021475477331, 7.248570909979886, 7.297278939334903, 7.382605584765252, 7.4195009944615276, 7.315182042287913, 7.189538167871, 8.088567409792265, 7.245227907684449, 7.317343277028934, 7.344036378774253, 7.310194757083626, 7.270323375924034, 7.217495730287258, 7.173070801170743, 7.135794744199906, 7.130416555020563, 8.102575866634869, 7.314142582986959, 7.308361076264078, 7.288634733219332, 7.262549935064413, 7.224941217149357, 7.182014568783658, 7.135335255106483, 7.123471540233634, 7.128120083545601, 8.107067915067919, 7.279834601656459, 7.291305759421751, 7.273043890625445, 7.248533805019715, 7.212607953804119, 7.167511093040558, 7.121487343996707, 7.1288851027877085, 7.130480751958831, 8.110366945923435, 7.266402565052328, 7.280186406263764, 7.262404710218885, 7.238478220689121, 7.20327357786331, 7.157462331601626, 7.118163913887521, 7.134562340049911, 7.13432987313124, 8.114197823053857, 7.2628305209607715, 7.2722886980589205, 7.254804431872078, 7.231247586107154, 7.196514557016226, 7.150843722442321, 7.1222383579139095, 7.138899880539453, 7.137129788380719, 8.117215339393308, 7.2620557381881135, 7.266836185303139, 7.249552570631893, 7.226245770146987, 7.191833261967289, 7.146423117810253, 7.126122161683526, 7.141943578200762, 7.137989597762569, 8.119363952428001, 7.2620217237952005, 7.263077896221015, 7.245930986713474, 7.2227952084127995, 7.188602383076848, 7.143406326588859, 7.128806687190419, 7.144053536649469, 7.143759698470405, 7.122330297395228, 7.11716537239066, 7.09640795521487, 7.08198245668946, 7.070534117794693, 7.0618393595086655, 7.055158491841418, 7.049967565966606, 7.045867087004996, 7.042564104227159, 7.039845897181443, 7.037558920061324, 7.035592533024994, 7.033866944544143, 7.032324465770031, 7.0309878880486645, 7.02982168770578, 7.028706596495692, 7.027636678420448, 7.026607260794659, 7.025614680184109, 7.024656068873024, 7.0237291793081456, 7.022832242170825, 7.0219638530272395, 7.021122882809834, 7.0203084077486855, 7.019519654987194, 7.018755960703341, 7.0180167381226255, 7.017301453368431, 7.016609607358337, 7.015940722437484, 7.015294332742124, 7.014669977303118, 7.0140671953771685, 7.01348552342378, 7.012924493262358, 7.0123836312671655, 7.011862458131207, 7.0113604892510635, 7.010877235344154, 7.0104122033899445, 7.009964897708097, 7.0095348210746415, 7.009121475949062, 7.008724365643719, 7.008342995498767, 7.007976873979185, 7.007625513730894, 7.007288432577704, 7.006965154371997, 7.006655209873517, 7.00635813742222, 7.006073483646405, 7.0058008039863795, 7.005539663223056, 7.005289635869274, 7.005050306550679, 7.00482127027027, 7.004602132618357, 7.0043925099832665, 7.004192029614995, 7.00400032971358, 7.003817059445615, 7.0036418789452135, 7.003474459236329, 7.003314482126238, 7.003161640156715, 7.003015636415762, 7.002876184377608, 7.002743007741909, 7.002615840225919, 7.0024944253581545, 7.002378516259525, 7.002267875398689, 7.002162274375631, 7.002061493664832, 7.00196532234763, 7.001873557920977, 7.001786005967562, 7.0017024799710486, 7.001622801001874, 7.001546797525718, 7.001474305125542, 7.0014051662365, 7.0013392299572965, 7.001276351743212, 7.001216393248264, 7.001159222034966, 7.001104711380387, 7.0010527400595155, 7.001003192118075, 7.000955956671309, 7.000910927716441, 7.00086800391696, 7.000827088432328, 7.000788088720129, 7.000750916364365, 7.000715486913039, 7.000681719701923, 7.000649537691887, 7.0006188673352305, 7.000589638394831, 7.000561783838267, 7.000535239678514, 7.000509944828728, 7.000485841025258, 7.00046287263889, 7.000440986615871, 7.000420132324762, 7.0004002614658, 7.000381327984364, 7.0003632879283995, 7.000346099392937, 7.000329722398564, 7.000314118855254, 7.000299252386192, 7.000285088354941, 7.000271593709791, 7.000258736952307, 7.00024648804122, 7.000234818341209, 7.000223700569422, 7.000213108685893, 7.000203017911668, 7.000193404582916, 7.000184246187617, 7.000175521238294, 7.000167209263523, 7.000159290770056, 7.000151747157551, 7.000144560715301, 7.000137714556311, 7.000131192591851, 7.000124979495715, 7.00011906065885, 7.000113422151554, 7.000108050726834, 7.000102933731303, 7.000098059132531, 7.000093415441563, 7.0000889917552565, 7.000084777629017, 7.000080763155044, 7.000076938870709, 7.000073295777374, 7.000069825283312, 7.00006651921634, 7.000063369785513, 7.000060369575011, 7.000057511509641, 7.000054788854927, 7.000052195195057, 7.000049724419237, 7.000047370701651, 7.0000451284909335, 7.000042992518365, 7.000040957727477, 7.0000390193345225, 7.000037172767662, 7.000035413682258, 7.000033738289545, 7.000032139030254, 7.000030622283772, 7.000029169964838, 7.000027793756485, 7.000026475532089, 7.000025226610904, 7.0000240301835515, 7.000022896756643],[1.0e-6 1.0e-8 1.0e-8; 1.0e-6 1.0e-8 1.0e-8; 1.0e-6 1.0e-8 1.0e-8],[0.0 0.0 0.22275953665473885; 0.0 -1.0699502426884965e-15 -0.35418287829559136; 0.0 2.6102537102912493e-15 -3.0642346158125493],Real[0 0.050684069108696876 0.0019513636278264072; 0 0.28397723017583354 0.0513104347728582; 0 0.23282188622104055 1.0e-8],"12",Real[0 7.826163914703699e-7 6.335945457180969e-8; 0 -1.679045662322798e-5 4.899894063825627e-7; 0 -4.770334766757145e-6 -1.0],[3, 3],[0.0 1.0 0.7146583182496102; 0.0 1.2104979558838984 0.7742154314753824; 0.0 1.4299647686794215 0.8154543974894998],0.25,0.25,[0.36712421662014455 0.3568765108212777 0.571371303753727; 0.004948955931278144 0.023100870908859213 0.03986966503962119; 0.0001344985199889136 0.001757581780209013 0.0019406132450386804],[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],250,[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],0.5,0.1,2,0.995,0.025,0.01,true,Real[0 0.10507840591086968 0.10020513436278268; 0 0.12840772201758338 0.10514104147728585; 0 0.12329218762210406 0.10000999900000003],[1.0e-6 0.050684147370336025 0.0019513699637718643; 1.0e-6 0.2839755511301712 0.051310483771798844; 1.0e-6 0.2328214091875639 1.0e-8],7.000022896756643,Real[0 0.050684069108696876 0.0019513636278264072; 0 0.28397723017583354 0.0513104347728582; 0 0.23282188622104055 1.0e-8],0.1,0.05,2,Real[0 0.10507840591086968 0.10020513436278268; 0 0.12840772201758338 0.10514104147728585; 0 0.12329218762210406 0.10000999900000003],[1, 2],Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0.475,0.1,[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],0.5,3,132.354441509,9,1.0,Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0,0.1,false,250,0,3,Any[:multX, :multY, :shape_X_cost, :shape_Y_cost, :b, :k, :d, :q, :n, :decay, :epsilon, :learning_rate, :ratio, :stab],Real[0 0.10507840591086968 0.10020513436278268; 0 0.12840772201758338 0.10514104147728585; 0 0.12329218762210406 0.10000999900000003],Real[0 -1.0 -1.0; 0 -1.0 -1.0; 0 -1.0 -1.0],Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0,"../data/b=0.5_d=0.25_decay=0.995_epsilon=2_k=0.25_learning_rate=0.01_multX=0.1_multY=0.1_n=3_q=3_ratio=0.05_shape_X_cost=0.5_shape_Y_cost=1.0_stab=2.bson",[0.0 1.5139304635132633 1.0819429990012417; 0.0 1.832609731433168 1.1721083270326467; 0.0 2.164867225054473 1.2345412539652072],[0.35869994565669555 0.5742906842890977; 0.023218903145407276 0.04007337622235603; 0.0017665620177616432 0.0019505286686818154],[1.0e-8 1.0e-8; 1.0e-8 1.0e-8; 1.0e-8 1.0e-8],[0.050684147370336025 0.0019513699637718643; 0.2839755511301712 0.051310483771798844; 0.2328214091875639 1.0e-8],[3.5869994565669554e-9 5.742906842890977e-9; 2.3218903145407275e-10 4.007337622235603e-10; 1.7665620177616432e-11 1.9505286686818155e-11],[0.01818040090739548 0.0011206535917957358; 0.006593600817355097 0.0020561843203383886; 0.00041129345839249206 1.9505286686818155e-11],1.6666666666666667e-9,0.00472702218579708,5.879213853145481e-18,4.911740743261439e-5
Real[0 0.13964395653756845 0.07169089814801735; 0 0.5204398138124523 0.20190568980250678; 0 0.5074903601446327 1.0e-8],[12.0, 6.925901400966539, 6.868103900163101, 6.822925936879285, 6.7858982620467385, 6.754632638903721, 6.727685239145745, 6.704107420071037, 6.6832376324203695, 6.66459357490038, 6.647811278035116, 6.632608959380121, 6.618763046703224, 6.60609331987974, 6.594452202617359, 6.5837172923723415, 6.573785941287361, 6.564571238191354, 6.555998972348197, 6.548005300894057, 6.540534930333582, 6.533539680464516, 6.52697733744182, 6.52081072765578, 6.5150069636916195, 6.5095368247168715, 6.504374243744739, 6.499495880145073, 6.494880761385805, 6.49050998058477, 6.4863664402091965, 6.4824346334203655, 6.478700457190775, 6.4751510513851365, 6.471774659847647, 6.468560510221698, 6.465498709390269, 6.4625801520248345, 6.459796440892113, 6.457139816697148, 6.454603096213917, 6.452179618085585, 6.449863194146217, 6.447648066961033, 6.445528871505001, 6.44350060125167, 6.441558577720351, 6.43969842328189, 6.437916036734004, 6.436207571141427, 6.434569414155714, 6.43304812178171, 6.4316668652226, 6.4303355186789615, 6.429051958463376, 6.427814176888136, 6.426620274007917, 6.4254684496584495, 6.424356996770592, 6.423284294825703, 6.422248804132965, 6.4212490604929044, 6.4202836704084705, 6.419351306601296, 6.418450703903701, 6.417580655552764, 6.41674000969147, 6.4159276662100915, 6.415142573707047, 6.414383726823446, 6.413650163672935, 6.4129409635493655, 6.412255244620375, 6.411592161949784, 6.41095090560432, 6.410330698787289, 6.4097307963490655, 6.409150483055043, 6.40858907219818, 6.408045904206228, 6.40752034541914, 6.407011786764777, 6.406519642773312, 6.406043350313959, 6.405582367779667, 6.405136173950279, 6.404704267212717, 6.404286164680141, 6.403881401389166, 6.403489529427087, 6.403110117385189, 6.402742749526696, 6.402387025187007, 6.40204255816019, 6.401708976113398, 6.401385919947267, 6.401073043348281, 6.400770012302874, 6.400476504507675, 6.40019220894302, 6.399916825501314, 6.399650064462192, 6.3993916461527025, 6.399141300548455, 6.398898766897205, 6.398663793427839, 6.398436136879885, 6.398215562336187, 6.3980018428444545, 6.397794758972708, 6.3975940989398, 6.3973996578602765, 6.397211237796069, 6.3970286473982885, 6.3968517016910935, 6.396680221845205, 6.396514034949397, 6.39635297380341, 6.396196876703943, 6.396045587253844, 6.39589895422148, 6.395756831289206, 6.395619076875743, 6.395485554115192, 6.395356130494553, 6.395230677830108, 6.395109072085765, 6.394991193219558, 6.394876925057052, 6.394766155183435, 6.394658774752205, 6.3945546784394605, 6.394453764279014, 6.394355933559301, 6.394261090725604, 6.394169143268333, 6.3940800015521155, 6.393993578889877, 6.3939097912969665, 6.393828557349059, 6.393749798394435, 6.39367343807848, 6.393599402547236, 6.393527620279388, 6.393458021932243, 6.3933905403761, 6.393325110609465, 6.3932616696163445, 6.39320015639144, 6.393140511817583, 6.393082678645994, 6.393026601395597, 6.3929722262768385, 6.39291950121984, 6.392868375768761, 6.392818801025176, 6.392770729601932, 6.392724115612331, 6.392678914532404, 6.3926350832776375, 6.392592580012079, 6.392551364354417, 6.392511396958654, 6.39247263984082, 6.392435056146168, 6.392398610119822, 6.392363267177551, 6.392328993752105, 6.392295757293075, 6.392263526311236, 6.392232270227204, 6.392201959423153, 6.392172565169197, 6.392144059642813, 6.392116415882062, 6.392089607712071, 6.392063609758896, 6.392038397478286, 6.392013947028881, 6.391990235321032, 6.39196723994984, 6.391944939217649, 6.391923312035216, 6.391902338042871, 6.39188199742577, 6.391862271002962, 6.391843140199053, 6.39182458701878, 6.391806593880929, 6.391789143909876, 6.391772220643551, 6.391755808157285, 6.391739891023951, 6.391724454186992, 6.391709483186886, 6.391694963957425, 6.39168088280929, 6.391667226442229, 6.391653982133806, 6.391641137338808, 6.3916286800309265, 6.391616598486485, 6.391604881361161, 6.39159351763156, 6.391582496649793, 6.391571808072505, 6.391561441809323, 6.391551388185188, 6.3915416377062835, 6.391532181274669, 6.391523009954158, 6.3915141151972925, 6.3915054886186216, 6.391497122175343, 6.391489007966007, 6.391481138382859, 6.39147350605382, 6.391466103817108, 6.391458924747631, 6.391451962087946, 6.391445209332088, 6.391438660149482, 6.391432308362054, 6.391426148057433, 6.391420173449021, 6.391414378909341, 6.391408759078386, 6.391403308582249, 6.3913980224233535, 6.39139289555851, 6.391387923257439, 6.39138310082264, 6.3913784236852385, 6.391373887574099, 6.391369488154403, 6.391365221335286, 6.391361083111089, 6.391357069619578, 6.391353177078726, 6.391349401865322, 6.391345740422563, 6.391342189345476, 6.391338745252576, 6.39133540499032, 6.391332165383112, 6.39132902343112, 6.391325976144733, 6.391323020716403, 6.391320154356919, 6.391317374381813],[1.0e-6 1.0e-8 1.0e-8; 1.0e-6 1.0e-8 1.0e-8; 1.0e-6 1.0e-8 1.0e-8],[0.0 0.0 0.2191036459657637; 0.0 -6.763055655365585e-15 -0.2606605852905637; 0.0 2.300670704858868e-15 -3.0726613211197513],Real[0 0.13964395653756845 0.07169089814801735; 0 0.5204398138124523 0.20190568980250678; 0 0.5074903601446327 1.0e-8],"12",Real[0 -6.463652206523118e-6 -1.017440799166991e-6; 0 5.054956884237294e-5 1.6027930017870062e-5; 0 3.676369817945391e-5 -0.3912065520917669],[3, 3],[0.0 1.0 0.7164244403222487; 0.0 1.1647766615649908 0.7623739080980112; 0.0 1.3668922754569723 0.8018705523236551],0.25,0.25,[0.3611214634113159 0.3651077855036025 0.5634285624693834; 0.004687402076967721 0.01973704102684903 0.04372713402514591; 0.00010676450344040888 0.0012110966297444827 0.0019942137648663936],[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],250,[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],0.5,0.1,2,0.995,0.025,0.01,true,Real[0 0.10196004245974663 0.10052395648772697; 0 0.127095758980114 0.10408658875746264; 0 0.1257646455639729 0.10000999800000004],[1.0e-6 0.1396433101723478 0.07169079640393744; 1.0e-6 0.5204448687693365 0.20190729259550858; 1.0e-6 0.5074940365144506 1.0e-8],6.391317374381813,Real[0 0.13964395653756845 0.07169089814801735; 0 0.5204398138124523 0.20190568980250678; 0 0.5074903601446327 1.0e-8],0.1,0.05,2,Real[0 0.10196004245974663 0.10052395648772697; 0 0.127095758980114 0.10408658875746264; 0 0.1257646455639729 0.10000999800000004],[1, 2],Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0.475,0.1,[1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6; 1.0e-6 1.0e-6 1.0e-6],0.5,3,132.736646911,9,2.0,Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0,0.1,false,250,0,3,Any[:multX, :multY, :shape_X_cost, :shape_Y_cost, :b, :k, :d, :q, :n, :decay, :epsilon, :learning_rate, :ratio, :stab],Real[0 0.10196004245974663 0.10052395648772697; 0 0.127095758980114 0.10408658875746264; 0 0.1257646455639729 0.10000999800000004],Real[0 -1.0 -1.0; 0 -1.0 -1.0; 0 -1.0 -1.0],Real[0 0.25 0.25; 0 0.75 0.5; 0 1.25 0.75],0,"../data/b=0.5_d=0.25_decay=0.995_epsilon=2_k=0.25_learning_rate=0.01_multX=0.1_multY=0.1_n=3_q=3_ratio=0.05_shape_X_cost=0.5_shape_Y_cost=2.0_stab=2.bson",[0.0 1.5484302962436507 1.1093333083643713; 0.0 1.8035754711247693 1.1804828563646332; 0.0 2.1165374110189976 1.2416406568835772],[0.36686660512134306 0.5661427450976713; 0.019832119511429387 0.0439377790571189; 0.0012169307987103292 0.0020038204137270235],[1.0e-8 1.0e-8; 1.0e-8 1.0e-8; 1.0e-8 1.0e-8],[0.1396433101723478 0.07169079640393744; 0.5204448687693365 0.20190729259550858; 0.5074940365144506 1.0e-8],[3.668666051213431e-9 5.6614274509767125e-9; 1.9832119511429386e-10 4.3937779057118906e-10; 1.2169307987103293e-11 2.0038204137270235e-11],[0.05123046713083595 0.040587224274363405; 0.010321524836543665 0.008871358012082515; 0.0006175851231962593 2.0038204137270235e-11],1.6666666666666665e-9,0.018604693232843333,5.815427694458534e-18,0.0004761384308652439
